"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"fuel_film_X_factor","4000185b","Data Label","Global","User Defined","2","0"
"fuel_flags_unknown","40001aec","Data Label","Global","User Defined","18","0"
"fuel_learn_timer","40001e9c","Data Label","Global","User Defined","9","0"
"fuel_level","40001820","Data Label","Global","User Defined","29","0"
"fuel_level_and_usage","0005fc04","Function","Global","User Defined","1","0"
"fuel_level_lookup_filtered","0004be40","Function","Global","User Defined","1","0"
"fuel_level_lookup_unfiltered","000bc454","Function","Global","User Defined","2","0"
"fuel_level_pct","40001bef","Data Label","Global","User Defined","3","0"
"fuel_level_prev","40001ca2","Data Label","Global","User Defined","2","0"
"fuel_level_raw","400019b7","Data Label","Global","User Defined","17","0"
"fuel_level_sensor_data_raw","4000198c","Data Label","Global","User Defined","4","0"
"fuel_level_sensor_flag","40001989","Data Label","Global","User Defined","3","0"
"fuel_level_sensor_process???","0004bcf0","Function","Global","User Defined","1","0"
"fuel_level_voltage","400019cc","Data Label","Global","User Defined","5","0"
"fuel_mileage_instantaneous","40001b10","Data Label","Global","User Defined","1","0"
"fuel_pressure_abs","40001a5c","Data Label","Global","User Defined","12","0"
"fuel_pressure_abs2","40001a58","Data Label","Global","User Defined","6","0"
"fuel_pressure_abs_scaled","40001a20","Data Label","Global","User Defined","3","0"
"fuel_pressure_atmo_relative","40001a56","Data Label","Global","User Defined","4","0"
"fuel_pressure_lookup_for_time_base","40001b50","Data Label","Global","User Defined","2","0"
"fuel_pressure_lookup_relative","40002a42","Data Label","Global","User Defined","10","0"
"fuel_pressure_lookup_target","000ce098","Function","Global","User Defined","1","0"
"fuel_pressure_manifold_relative","40001b1e","Data Label","Global","User Defined","5","0"
"fuel_pressure_pid_correction","40002a46","Data Label","Global","User Defined","13","0"
"fuel_pressure_state_flags","40002a3e","Data Label","Global","User Defined","50","0"
"fuel_pressure_target","40002a62","Data Label","Global","User Defined","5","0"
"fuel_pressure_target_clamped","40002a3a","Data Label","Global","User Defined","7","0"
"fuel_pressure_voltage","40001a5a","Data Label","Global","User Defined","4","0"
"fuel_pump","000ce3d4","Function","Global","User Defined","2","0"
"fuel_pump_closed_loop_update","000ce814","Function","Global","User Defined","2","0"
"fuel_pump_commanded_scaled","40002a4a","Data Label","Global","User Defined","5","0"
"fuel_pump_dc_to_pwm_scale","000ce284","Function","Global","User Defined","1","0"
"fuel_pump_dutycycle_commanded","40002a40","Data Label","Global","User Defined","9","0"
"fuel_pump_is_pwm","40002970","Data Label","Global","User Defined","2","0"
"fuel_pump_obd_monitors_update","000cf130","Function","Global","User Defined","2","0"
"fuel_pump_pwm_output","40002a64","Data Label","Global","User Defined","2","0"
"fuel_pump_set_output","000cdf00","Function","Global","User Defined","1","0"
"fuel_pump_state??","40002a44","Data Label","Global","User Defined","11","0"
"fuel_pump_state_machine_update","000cee88","Function","Global","User Defined","1","0"
"fuel_range_remaining","40001ca4","Data Label","Global","User Defined","5","0"
"fuel_system_diagnostic2??","40004bc0","Data Label","Global","User Defined","11","0"
"fuel_system_diagnostic??","40004bc2","Data Label","Global","User Defined","4","0"
"fuel_tank_level","40004aa7","Data Label","Global","User Defined","4","0"
"fuel_usage_instantaneous","40001b0e","Data Label","Global","User Defined","13","0"
"fuel_usage_reset","40001c35","Data Label","Global","User Defined","2","0"
"fuel_usage_reset_request_timer","40001620","Data Label","Global","User Defined","5","0"
"fuel_usage_running_total_avg_trip","40004bc4","Data Label","Global","User Defined","8","0"
"fuel_usage_running_total_range_to_empty","40004bcc","Data Label","Global","User Defined","8","0"
"fuel_usage_summary_100ms","00060184","Function","Global","User Defined","1","0"
"fuel_usage_timer1","40001c37","Data Label","Global","User Defined","6","0"
"FUN_00040b58","00040b58","Function","Global","Default","1","0"
"FUN_000419e8","000419e8","Function","Global","Default","1","0"
"FUN_00042290","00042290","Function","Global","Default","1","0"
"FUN_00042440","00042440","Function","Global","Default","7","0"
"FUN_00042514","00042514","Function","Global","Default","4","0"
"FUN_00042534","00042534","Function","Global","Default","2","0"
"FUN_00047cc0","00047cc0","Function","Global","Default","1","0"
"FUN_00047f10","00047f10","Function","Global","Default","1","0"
"FUN_00048164","00048164","Function","Global","Default","1","0"
"FUN_000483c0","000483c0","Function","Global","Default","1","0"
"FUN_0004861c","0004861c","Function","Global","Default","1","0"
"FUN_00048844","00048844","Function","Global","Default","6","0"
"FUN_00048878","00048878","Function","Global","Default","1","0"
"FUN_00048bfc","00048bfc","Function","Global","Default","1","0"
"FUN_0004bbfc","0004bbfc","Function","Global","Default","1","0"
"FUN_00053a78","00053a78","Function","Global","Default","1","0"
"FUN_00053ba4","00053ba4","Function","Global","Default","4","0"
"FUN_00053cd8","00053cd8","Function","Global","Default","20","0"
"FUN_00053e00","00053e00","Function","Global","Default","1","0"
"FUN_000540c4","000540c4","Function","Global","Default","14","0"
"FUN_00064f6c","00064f6c","Function","Global","Default","4","0"
"FUN_0006b448","0006b448","Function","Global","Default","1","0"
"FUN_00074278","00074278","Function","Global","Default","1","0"
"FUN_00074288","00074288","Function","Global","Default","1","0"
"FUN_000b23a0","000b23a0","Function","Global","Default","1","0"
"FUN_000b3d28","000b3d28","Function","Global","Default","1","0"
"FUN_000b3e54","000b3e54","Function","Global","Default","2","0"
"FUN_000b3eb4","000b3eb4","Function","Global","Default","2","0"
"FUN_000b3ec8","000b3ec8","Function","Global","Default","1","0"
"FUN_000b3f4c","000b3f4c","Function","Global","Default","2","0"
"FUN_000b3ff8","000b3ff8","Function","Global","Default","1","0"
"FUN_000b4048","000b4048","Function","Global","Default","1","0"
"FUN_000b40b8","000b40b8","Function","Global","Default","2","0"
"FUN_000b4138","000b4138","Function","Global","Default","3","0"
"FUN_000b4ed4","000b4ed4","Function","Global","Default","1","0"
"FUN_000b4f2c","000b4f2c","Function","Global","Default","3","0"
"FUN_000b71e4","000b71e4","Function","Global","Default","1","0"
"FUN_000b8c28","000b8c28","Function","Global","Default","0","0"
"FUN_000b91bc","000b91bc","Function","Global","Default","1","0"
"FUN_000b91e8","000b91e8","Function","Global","Default","1","0"
"FUN_000b9214","000b9214","Function","Global","Default","1","0"
"FUN_000b922c","000b922c","Function","Global","Default","1","0"
"FUN_000b945c","000b945c","Function","Global","Default","1","0"
"FUN_000b94d0","000b94d0","Function","Global","Default","1","0"
"FUN_000b94e8","000b94e8","Function","Global","Default","1","0"
"FUN_000b9a50","000b9a50","Function","Global","Default","1","0"
"FUN_000b9a68","000b9a68","Function","Global","Default","1","0"
"FUN_000ba5e8","000ba5e8","Function","Global","Default","1","0"
"FUN_000ba600","000ba600","Function","Global","Default","1","0"
"FUN_000ba858","000ba858","Function","Global","Default","1","0"
"FUN_000ba870","000ba870","Function","Global","Default","1","0"
"FUN_000ba888","000ba888","Function","Global","Default","1","0"
"FUN_000c3fe0","000c3fe0","Function","Global","Default","1","0"
"FUN_000c5c14","000c5c14","Function","Global","Default","1","0"
"FUN_000d0420","000d0420","Function","Global","Default","1","0"
"FUN_000d0454","000d0454","Function","Global","Default","1","0"
"FUN_000d0568","000d0568","Function","Global","Default","1","0"
"FUN_000d05ac","000d05ac","Function","Global","Default","1","0"
"FUN_000d4f20","000d4f20","Function","Global","Default","3","0"
"FUN_000d50b8","000d50b8","Function","Global","Default","16","0"
"FUN_000d5198","000d5198","Function","Global","Default","3","0"
"FUN_000d5308","000d5308","Function","Global","Default","24","0"
"FUN_400001b0","400001b0","Function","Global","Default","2","0"
"FUN_400003a8","400003a8","Function","Global","Default","2","0"
"gear_count","40002986","Data Label","Global","User Defined","2","0"
"gear_determination","0005bd98","Function","Global","User Defined","1","0"
"gear_index_auto","40002700","Data Label","Global","User Defined","17","0"
"gear_index_manual","40001bf8","Data Label","Global","User Defined","13","0"
"gear_lookup","40001c0e","Data Label","Global","User Defined","3","11"
"get_abs_throttle_pos_b","000b164c","Function","Global","User Defined","2","0"
"get_abs_tps_a","000b1664","Function","Global","User Defined","1","0"
"get_abs_tps_b","000b1620","Function","Global","User Defined","1","0"
"get_absolute_tps?","000b160c","Function","Global","User Defined","2","0"
"get_ac_cooling_fan_required","000c4448","Function","Global","User Defined","1","0"
"get_accel_pedal_diag_state","000c70d8","Function","Global","User Defined","3","0"
"get_accel_pedal_lfb_brake_override","000b1da0","Function","Global","User Defined","1","0"
"get_accel_pedal_pos","0009b468","Function","Global","User Defined","3","0"
"get_accel_pedal_track_d_selected","000c70f0","Function","Global","User Defined","1","0"
"get_actual_engine_torque","000bc690","Function","Global","User Defined","1","0"
"get_adc_maf1","00045094","Function","Global","User Defined","1","0"
"get_ambiant_air_temp","000b9b98","Function","Global","User Defined","5","0"
"get_dash_value0???","000b9bc0","Function","Global","User Defined","1","0"
"get_determination_auto","000b9bf4","Function","Global","User Defined","1","0"
"get_engine_friction_torque","000c2504","Function","Global","User Defined","2","0"
"get_engine_friction_torque_pct","000bc698","Function","Global","User Defined","1","0"
"get_engine_reference_torque","000bc6a0","Function","Global","User Defined","1","0"
"get_engine_speed_tach","0005fad8","Function","Global","User Defined","8","0"
"get_exhaust_flow","000622c0","Function","Global","User Defined","1","0"
"get_exhaust_flow_per_bank_safe","00062320","Function","Global","User Defined","1","0"
"get_exhaust_flow_rate","000bc584","Function","Global","User Defined","2","0"
"get_fuel_rate2","000bc540","Function","Global","User Defined","2","0"
"get_fuel_reset_button","000b9bc8","Function","Global","User Defined","1","0"
"get_fuel_system_status_flags","000bc2fc","Function","Global","User Defined","2","0"
"get_maf_avg","000450bc","Function","Global","User Defined","1","0"
"get_map_avg","00045200","Function","Global","User Defined","1","0"
"get_map_voltage","000450a8","Function","Global","User Defined","1","0"
"get_relative_tps","000b1690","Function","Global","User Defined","3","0"
"get_slip_indicator_mode","000ccdac","Function","Global","User Defined","2","0"
"get_timer_base","000427b8","Function","Global","User Defined","1","0"
"get_torque_request2","000b9b90","Function","Global","User Defined","2","0"
"get_tps","000b1638","Function","Global","User Defined","2","0"
"get_tps_b_u8","000b1678","Function","Global","User Defined","1","0"
"get_tps_feedback_pos","000c70c8","Function","Global","User Defined","3","0"
"get_tps_sensor_track_d_preferred","000c70e4","Function","Global","User Defined","6","0"
"get_tps_system_state","000c70d0","Function","Global","User Defined","3","0"
"hardware_number","00000812","Data Label","Global","User Defined","1","3"
"HC08_check_CRC","00074298","Function","Global","User Defined","1","0"
"HC08_com","000742c0","Function","Global","User Defined","1","0"
"hc08_crc16","400050e8","Data Label","Global","User Defined","15","0"
"HC08_firmware","000d5960","Data Label","Global","User Defined","1","0"
"hc08_obd_flags","400050eb","Data Label","Global","User Defined","7","0"
"hc08_parse_buf","40008110","Data Label","Global","User Defined","9","20"
"HC08_recv","000be608","Function","Global","User Defined","1","0"
"HC08_send_status","000be558","Function","Global","User Defined","1","0"
"hc08_send_timer","40001f1c","Data Label","Global","User Defined","6","0"
"HC08CODE_base","00040080","Data Label","Global","User Defined","0","0"
"hvac_type","4000298b","Data Label","Global","User Defined","2","0"
"iat","400019ac","Data Label","Global","User Defined","6","0"
"iat2","40001a08","Data Label","Global","User Defined","4","0"
"iat2","400018d6","Data Label","Global","User Defined","2","0"
"iat_corrected?","400015d4","Data Label","Global","User Defined","2","0"
"idle","00074358","Function","Global","User Defined","2","0"
"idle_air_and_evap","0009c2e8","Function","Global","User Defined","2","0"
"idle_air_control_integral_term","40001f38","Data Label","Global","User Defined","25","0"
"idle_air_control_proportional_calc","40001f58","Data Label","Global","User Defined","4","0"
"idle_air_control_proportional_term","40001f36","Data Label","Global","User Defined","6","0"
"idle_air_decay_timer","40001f83","Data Label","Global","User Defined","7","0"
"idle_air_flow_slewed","40001f42","Data Label","Global","User Defined","11","0"
"idle_air_target_flow","40001f8e","Data Label","Global","User Defined","6","0"
"idle_airflow_decay_manager_1000hz","0007650c","Function","Global","User Defined","2","0"
"idle_bypass_airflow","4000230e","Data Label","Global","User Defined","10","0"
"idle_comp_accel_pedal_pos","40001f85","Data Label","Global","User Defined","2","0"
"idle_comp_car_speed","40001f8c","Data Label","Global","User Defined","5","0"
"idle_comp_ecu_voltage","40001f54","Data Label","Global","User Defined","3","0"
"idle_comp_high_rpm_transient","40001f70","Data Label","Global","User Defined","12","0"
"idle_comp_iat","40001f88","Data Label","Global","User Defined","5","0"
"idle_comp_steering???","40001f48","Data Label","Global","User Defined","2","0"
"idle_comp_timer_carspeed","40001f86","Data Label","Global","User Defined","5","0"
"idle_comp_vehicle_speed","40001f5e","Data Label","Global","User Defined","2","0"
