"Name","Location","Type","Data Type","EOL Comment"
"CAL_sensor_ac_evap_temp_scaling","4000ad42","Data Label","uint16_t[16]","Calibration: sensor A/C evaporative temperature scaling (16-element array)."
"CAL_inj_accel_enrichment_load_threshold_X_rpm","4000ad62","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (rpm) for the injector accelerator enrichment load threshold table (RPM = val*125/4+500; 8-element array)."
"CAL_inj_accel_enrichment_load_threshold","4000ad6a","Data Label","u8_factor_1/100[8]","Calibration: injector accelerator enrichment load threshold (val/100; 8-element array)."
"CAL_sensor_fuel_level_X_voltage","4000ad72","Data Label","u16_voltage_5/1023v[8]","Calibration: X-axis (voltage) for the sensor fuel level table (V = val*5/1023; 8-element array)."
"CAL_sensor_fuel_level","4000ad82","Data Label","u16_volume_1/10gallon[8]","Calibration: sensor fuel level (gal = val/10; 8-element array)."
"CAL_revlimit_escalation_integrator_step_X_gear","4000ad92","Data Label","uint8_t[7]","Calibration: X-axis (gear) for the rev-limit escalation integrator step table (7-element array)."
"CAL_revlimit_escalation_integrator_step","4000ad99","Data Label","uint8_t[7]","Calibration: rev-limit escalation integrator step (7-element array)."
"CAL_ign_comp_startup_manual_X_maf_accum","4000ada2","Data Label","u16_mass_mg[8]","Calibration: X-axis (maf accum) for the ignition compensation startup manual table (mg; 8-element array)."
"CAL_ign_comp_startup_manual","4000adb2","Data Label","i16_angle_1/4deg[8]","Calibration: ignition compensation startup manual (° = val/4; 8-element array)."
"CAL_torque_limit_integral_X_load_error","4000adc2","Data Label","u8_-127[8]","Calibration: X-axis (load error) for the torque limit integral table (8-element array)."
"CAL_torque_limit_integral","4000adca","Data Label","u8_factor_1/255[8]","Calibration: torque limit integral (val/255; 8-element array)."
"CAL_idle_target_ips_coolant_fallback_X_coolant_temp","4000add2","Data Label","u8_temp_5/8-40c[16]","Calibration: X-axis (coolant temp) for the idle target IPS coolant fallback table (°C = val*5/8−40; 16-element array)."
"CAL_idle_target_ips_coolant_fallback","4000ade2","Data Label","u8_rspeed_4+500rpm[16]","Calibration: idle target IPS coolant fallback (RPM = val*4+500; 16-element array)."
"CAL_load_alphaN_base_X_engine_speed","4000adf2","Data Label","u8_rspeed_125/4+500rpm[20]","Calibration: X-axis (engine speed) for the load alphaN base table (RPM = val*125/4+500; 20-element array)."
"CAL_load_alphaN_base_Y_tps","4000ae06","Data Label","u8_factor_1/255[20]","Calibration: Y-axis (tps) for the load alphaN base table (val/255; 20-element array)."
"CAL_load_alphaN_base","4000ae1a","Data Label","u8_load_1173mg/255stroke[400]","Calibration: load alphaN base (mg/stroke = val*1173; 400-element array)."
"CAL_torque_limit_by_rpm_X_gear","4000afaa","Data Label","uint8_t[8]","Calibration: X-axis (gear) for the torque limit by RPM table (8-element array)."
"CAL_torque_limit_by_rpm_Y_rpm","4000afb2","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: Y-axis (rpm) for the torque limit by RPM table (RPM = val*125/4+500; 8-element array)."
"CAL_torque_limit_by_rpm","4000afba","Data Label","u8_torque_4nm[64]","*WARNING* This table has been patched to double the torque values. Each 8bit value represents 4nm of torque."
"CAL_tpstarget_tour_ips_X_pps","4000b032","Data Label","u16_factor_1/1023[16]","Calibration: X-axis (pps) for the tpstarget tour IPS table (val/1023; 16-element array)."
"CAL_tpstarget_tour_ips","4000b052","Data Label","u16_factor_1/1023[16]","Calibration: tpstarget tour IPS (val/1023; 16-element array)."
"CAL_tpstarget_sport_ips_X_pps","4000b072","Data Label","u16_factor_1/1023[16]","Calibration: X-axis (pps) for the tpstarget sport IPS table (val/1023; 16-element array)."
"CAL_tpstarget_sport_ips","4000b092","Data Label","u16_factor_1/1023[16]","Calibration: tpstarget sport IPS (val/1023; 16-element array)."
"CAL_knock_sensitivity_X_engine_speed","4000b0b2","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (engine speed) for the knock sensitivity table (RPM = val*125/4+500; 8-element array)."
"CAL_knock_sensitivity_Y_load","4000b0ba","Data Label","u8_load_4mg/stroke[8]","Calibration: Y-axis (load) for the knock sensitivity table (mg/stroke = val*4; 8-element array)."
"CAL_knock_sensitivity","4000b0c2","Data Label","u8_factor_1/255[64]","Calibration: knock sensitivity (val/255; 64-element array)."
"CAL_knock_peak_threshold_X_engine_speed","4000b102","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (engine speed) for the knock peak threshold table (RPM = val*125/4+500; 8-element array)."
"CAL_knock_peak_threshold_Y_load","4000b10a","Data Label","u8_load_4mg/stroke[8]","Calibration: Y-axis (load) for the knock peak threshold table (mg/stroke = val*4; 8-element array)."
"CAL_knock_peak_threshold","4000b112","Data Label","uint8_t[64]","Calibration: knock peak threshold (64-element array)."
"CAL_knock_count_to_retard_X_knock_count","4000b152","Data Label","uint8_t[8]","Calibration: X-axis (knock count) for the knock count to retard table (8-element array)."
"CAL_knock_count_to_retard","4000b15a","Data Label","u8_angle_1/4deg[8]","Calibration: knock count to retard (° = val/4; 8-element array)."
"CAL_knock_detection_load_threshold_X_rpm","4000b162","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (rpm) for the knock detection load threshold table (RPM = val*125/4+500; 8-element array)."
"CAL_knock_detection_load_threshold","4000b16a","Data Label","u8_load_4mg/stroke[8]","Calibration: knock detection load threshold (mg/stroke = val*4; 8-element array)."
"CAL_knock_learning_load_threshold_X_rpm","4000b172","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (rpm) for the knock learning load threshold table (RPM = val*125/4+500; 8-element array)."
"CAL_knock_learning_load_threshold","4000b17a","Data Label","u8_load_4mg/stroke[8]","Calibration: knock learning load threshold (mg/stroke = val*4; 8-element array)."
"CAL_tpstarget_tour_manual_X_pps","4000b2b2","Data Label","u16_factor_1/1023[16]","Calibration: X-axis (pps) for the tpstarget tour manual table (val/1023; 16-element array)."
"CAL_tpstarget_tour_manual","4000b2d2","Data Label","u16_factor_1/1023[16]","Calibration: tpstarget tour manual (val/1023; 16-element array)."
"CAL_tpstarget_sport_manual_X_pps","4000b332","Data Label","u16_factor_1/1023[16]","Calibration: X-axis (pps) for the tpstarget sport manual table (val/1023; 16-element array)."
"CAL_tpstarget_sport_manual","4000b352","Data Label","u16_factor_1/1023[16]","Calibration: tpstarget sport manual (val/1023; 16-element array)."
"CAL_ign_comp_tps2_X_engine_speed","4000b372","Data Label","u8_rspeed_125/4+500rpm[8]","Calibration: X-axis (engine speed) for the ignition compensation tps2 table (RPM = val*125/4+500; 8-element array)."
"CAL_ign_comp_tps2_Y_accel_pedal","4000b37a","Data Label","u8_factor_1/255[16]","Calibration: Y-axis (accel pedal) for the ignition compensation tps2 table (val/255; 16-element array)."
"CAL_ign_comp_tps2","4000b38a","Data Label","i8_angle_1/4deg[128]","Calibration: ignition compensation tps2 (° = val/4; 128-element array)."
"CAL_inj_cranking_enrichment_coolant_ips_X_coolant_engine_stopped","4000b40a","Data Label","u16_temp_5/8-40c[12]","Calibration: X-axis (coolant engine stopped) for the injector cranking enrichment coolant IPS table (°C = val*5/8−40; 12-element array)."
"CAL_inj_cranking_enrichment_coolant_ips_Y_maf_accumulated","4000b422","Data Label","u16_mass_mg[14]","Calibration: Y-axis (maf accumulated) for the injector cranking enrichment coolant IPS table (mg; 14-element array)."
"CAL_inj_cranking_enrichment_coolant_ips","4000b43e","Data Label","u16_factor_1/32[168]","Calibration: injector cranking enrichment coolant IPS (val/32; 168-element array)."
"CAL_torque_torque_to_load_X_engine_speed","4000b64a","Data Label","u16_rspeed_rpm[16]","Calibration: X-axis (engine speed) for the torque torque to load table (RPM; 16-element array)."
"CAL_torque_torque_to_load_Y_torque","4000b66a","Data Label","u16_torque_nm[16]","Calibration: Y-axis (torque) for the torque torque to load table (Nm; 16-element array)."
"CAL_torque_torque_to_load","4000b68a","Data Label","u16_load_mg/stroke[256]","Calibration: torque torque to load (mg/stroke; 256-element array)."
"CAL_torque_ign_retard_base_X_engine_speed","4000b88a","Data Label","u8_rspeed_125/4+500rpm[16]","Calibration: X-axis (engine speed) for the torque ignition retard base table (RPM = val*125/4+500; 16-element array)."
"CAL_torque_ign_retard_base_Y_torque_reduction_factor","4000b89a","Data Label","u8_factor_1/255[16]","Calibration: Y-axis (torque reduction factor) for the torque ignition retard base table (val/255; 16-element array)."
"CAL_torque_ign_retard_base","4000b8aa","Data Label","u8_angle_1/4-64deg[256]","Calibration: torque ignition retard base (° = val/4−64; 256-element array)."
"CAL_ign_min_X_engine_speed","4000b9aa","Data Label","u8_rspeed_125/4+500rpm[16]","Calibration: X-axis (engine speed) for the ignition minimum table (RPM = val*125/4+500; 16-element array)."
"CAL_ign_min_Y_load","4000b9ba","Data Label","u8_load_4mg/stroke[16]","Calibration: Y-axis (load) for the ignition minimum table (mg/stroke = val*4; 16-element array)."
"CAL_ign_min","4000b9ca","Data Label","u8_angle_1/4-20deg[256]","Calibration: ignition minimum (° = val/4−20; 256-element array)."
"CAL_idle_target_ips_X_coolant_temp","4000baca","Data Label","u8_temp_5/8-40c[16]","Calibration: X-axis (coolant temp) for the idle target IPS table (°C = val*5/8−40; 16-element array)."
"CAL_idle_target_ips","4000bada","Data Label","u8_rspeed_4+500rpm[16]","Calibration: idle target IPS (RPM = val*4+500; 16-element array)."
"CAL_torque_limit_base_factor_X_rpm","4000baea","Data Label","u8_rspeed_125/4+500rpm[16]","Calibration: X-axis (rpm) for the torque limit base factor table (RPM = val*125/4+500; 16-element array)."
"CAL_torque_limit_base_factor_Y_load","4000bafa","Data Label","u8_load_4mg/stroke[16]","Calibration: Y-axis (load) for the torque limit base factor table (mg/stroke = val*4; 16-element array)."
"CAL_torque_limit_base_factor","4000bb0a","Data Label","u8_factor_1/255[256]","  // Used in cylinder cut calculation
  // \"42/255 is the amount of torque reduction per cylinder from a hard cut\"
  (0xff - torque_limit_base_factor) * (6 - torque_cut_level_as_cyl_count)

  What It Represents

  This is the base torque capacity/efficiency factor at each RPM×load operating point. It's used to:

  1. Compare against external torque requests - torque_limit_external_factor (from TC\, ABS\, stability control)
  2. Calculate cylinder cuts needed - when external request is below base factor\, determines how many cylinders to cut
  3. Define engine torque envelope - maps where the engine can produce full torque vs. derated"
"CAL_torque_engine_friction_temp_component_X_coolant","4000bc0a","Data Label","u8_temp_5/8-40c[8]","Calibration: X-axis (coolant) for the torque engine friction temperature component table (°C = val*5/8−40; 8-element array)."
"CAL_torque_engine_friction_temp_component_Y_load","4000bc12","Data Label","u8_load_4mg/stroke[8]","Calibration: Y-axis (load) for the torque engine friction temperature component table (mg/stroke = val*4; 8-element array)."
"CAL_torque_engine_friction_temp_component","4000bc1a","Data Label","u8_torque_nm[64]","Calibration: torque engine friction temperature component (Nm; 64-element array)."
"CAL_torque_spark_efficiency_X_rpm","4000bc5a","Data Label","uint8_t[16]","Calibration: X-axis (rpm) for the torque spark efficiency table (16-element array)."
"CAL_torque_spark_efficiency_Y_ign_retard_from_mbt","4000bc6a","Data Label","u8_angle_1/4deg[16]","Calibration: Y-axis (ign retard from mbt) for the torque spark efficiency table (° = val/4; 16-element array)."
"CAL_torque_spark_efficiency","4000bc7a","Data Label","u8_factor_1/255[256]","Calibration: torque spark efficiency (val/255; 256-element array)."
"CAL_torque_spark_efficiency_slope_X_rpm","4000bd7a","Data Label","u8_rspeed_125/4+500rpm[16]","Calibration: X-axis (rpm) for the torque spark efficiency slope table (RPM = val*125/4+500; 16-element array)."
"CAL_torque_spark_efficiency_slope_Y_load","4000bd8a","Data Label","u8_load_4mg/stroke[16]","Calibration: Y-axis (load) for the torque spark efficiency slope table (mg/stroke = val*4; 16-element array)."
"CAL_torque_spark_efficiency_slope","4000bd9a","Data Label","uint8_t[256]","Calibration: torque spark efficiency slope (256-element array)."
"CAL_ign_comp_coolant_ips_noflags_X_coolant_temp","4000bffa","Data Label","u8_temp_5/8-40c[16]","Calibration: X-axis (coolant temp) for the ignition compensation coolant IPS noflags table (°C = val*5/8−40; 16-element array)."
"CAL_ign_comp_coolant_ips_noflags","4000c00a","Data Label","u8_angle_1/4deg[16]","Calibration: ignition compensation coolant IPS noflags (° = val/4; 16-element array)."
"CAL_revlimit_speedbase_manual_sport_X_coolant_temp","4000c01a","Data Label","u16_temp_5/8-40c[4]","Calibration: X-axis (coolant temp) for the rev-limit speedbase manual sport table (°C = val*5/8−40; 4-element array)."
"CAL_revlimit_speedbase_manual_sport_Y_timer","4000c022","Data Label","u16_time_5ms[4]","Calibration: Y-axis (timer) for the rev-limit speedbase manual sport table (ms = val*5; 4-element array)."
"CAL_revlimit_speedbase_manual_sport","4000c02a","Data Label","u16_rspeed_rpm[16]","Calibration: rev-limit speedbase manual sport (RPM; 16-element array)."
"CAL_revlimit_speedbase_ips_tour_X_coolant_temp","4000c04a","Data Label","u16_temp_5/8-40c[4]","Calibration: X-axis (coolant temp) for the rev-limit speedbase IPS tour table (°C = val*5/8−40; 4-element array)."
"CAL_revlimit_speedbase_ips_tour_Y_timer","4000c052","Data Label","u16_time_5ms[4]","Calibration: Y-axis (timer) for the rev-limit speedbase IPS tour table (ms = val*5; 4-element array)."
"CAL_revlimit_speedbase_ips_tour","4000c05a","Data Label","u16_rspeed_rpm[16]","Calibration: rev-limit speedbase IPS tour (RPM; 16-element array)."
"CAL_revlimit_speedbase_ips_sport_X_coolant_temp","4000c07a","Data Label","u16_temp_5/8-40c[4]","Calibration: X-axis (coolant temp) for the rev-limit speedbase IPS sport table (°C = val*5/8−40; 4-element array)."
"CAL_revlimit_speedbase_ips_sport_Y_timer","4000c082","Data Label","u16_time_5ms[4]","Calibration: Y-axis (timer) for the rev-limit speedbase IPS sport table (ms = val*5; 4-element array)."
"CAL_revlimit_speedbase_ips_sport","4000c08a","Data Label","u16_rspeed_rpm[16]","Calibration: rev-limit speedbase IPS sport (RPM; 16-element array)."
"CAL_revlimit_coldstart_rpm_envelope_X_index","4000c0aa","Data Label","uint16_t[4]","Calibration: X-axis (index) for the rev-limit coldstart RPM envelope table (4-element array)."
"CAL_revlimit_coldstart_rpm_envelope","4000c0b2","Data Label","u16_rspeed_rpm[4]","Calibration: rev-limit coldstart RPM envelope (RPM; 4-element array)."
"CAL_idle_comp_carspeed_ips_X_carspeed","4000c0ba","Data Label","u8_speed_kph[8]","Calibration: X-axis (carspeed) for the idle compensation carspeed IPS table (km/h; 8-element array)."
"CAL_idle_comp_carspeed_ips","4000c0c2","Data Label","u8_rspeed_4rpm[8]","Calibration: idle compensation carspeed IPS (RPM = val*4; 8-element array)."
"CAL_ign_min_engine_off_X_engine_speed","4000c0cb","Data Label","u8_rspeed_125/4+500rpm[3]","Calibration: X-axis (engine speed) for the ignition minimum engine off table (RPM = val*125/4+500; 3-element array)."
"CAL_ign_min_engine_off_Y_load","4000c0ce","Data Label","u8_load_4mg/stroke[3]","Calibration: Y-axis (load) for the ignition minimum engine off table (mg/stroke = val*4; 3-element array)."
"CAL_ign_min_engine_off","4000c0d1","Data Label","u8_angle_1/4-20deg[9]","Calibration: ignition minimum engine off (° = val/4−20; 9-element array)."
